file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstanceInstance.java,org.dew.fhir.model.SubstanceInstance,class,4,6,2,4,15,2,0,3,42,0.7692308,0.23076923,0.46153846,13,0,13,0,0,0,13,0,0,0,4,1,0,1,3,0,1,0,0,51,8,0,2,0,0,2,2,10,1,4,1,0,0,0,47,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\RiskEvidenceSynthesisPrecisionEstimate.java,org.dew.fhir.model.RiskEvidenceSynthesisPrecisionEstimate,class,3,5,2,3,14,2,0,3,58,0.8666666,0.060606062,0.060606062,12,0,12,0,0,0,12,0,0,0,5,1,0,1,4,0,1,0,0,46,9,0,2,0,0,2,2,5,1,5,1,0,0,0,59,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\MedicationKnowledgeAdministrationGuidelinesPatientCharacteristics.java,org.dew.fhir.model.MedicationKnowledgeAdministrationGuidelinesPatientCharacteristics,class,4,6,2,4,12,3,0,3,31,0.8,0.15555556,0.24444444,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,4,2,4,1,4,1,0,0,0,48,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ClaimRelated.java,org.dew.fhir.model.ClaimRelated,class,6,8,2,6,12,3,0,3,39,0.84999996,0.06666667,0.06666667,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,2,2,4,1,4,1,0,0,0,54,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\BackboneElement.java,org.dew.fhir.model.BackboneElement,class,3,473,470,3,13,2,469,3,16,0.7222222,0.2777778,0.2777778,9,0,9,0,0,0,9,0,0,0,2,1,0,1,1,0,1,0,0,41,7,0,4,0,0,5,2,7,2,2,1,0,0,0,54,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Contract.java,org.dew.fhir.model.Contract,class,17,18,1,17,76,3,0,3,2619,0.97259754,0.015179563,0.019622361,74,0,74,0,0,0,74,0,0,0,36,1,0,1,35,0,1,0,0,264,40,0,2,0,0,6,2,37,1,36,1,0,0,0,105,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\EpisodeOfCareStatusHistory.java,org.dew.fhir.model.EpisodeOfCareStatusHistory,class,3,5,2,3,12,3,0,3,15,0.7,0.33333334,0.46666667,10,0,10,0,0,0,10,0,0,0,3,1,0,1,2,0,1,0,0,39,7,0,2,0,0,4,2,6,1,3,1,0,0,0,47,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SubstanceReferenceInformationGene.java,org.dew.fhir.model.SubstanceReferenceInformationGene,class,5,7,2,5,12,2,0,3,39,0.84999996,0.06666667,0.06666667,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,2,2,4,1,4,1,0,0,0,35,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\DocumentManifest.java,org.dew.fhir.model.DocumentManifest,class,7,8,1,7,30,3,0,3,338,0.923077,0.052910052,0.11640212,28,0,28,0,0,0,28,0,0,0,13,1,0,1,12,0,1,0,0,103,17,0,2,0,0,7,2,14,1,13,1,0,0,0,66,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ExplanationOfBenefitDetail.java,org.dew.fhir.model.ExplanationOfBenefitDetail,class,9,11,2,9,34,3,0,3,468,0.94166666,0.028225806,0.028225806,32,0,32,0,0,0,32,0,0,0,15,1,0,1,14,0,1,0,0,116,19,0,2,0,0,2,2,15,1,15,1,0,0,0,81,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\MedicinalProductManufacturingBusinessOperation.java,org.dew.fhir.model.MedicinalProductManufacturingBusinessOperation,class,6,8,2,6,18,2,0,3,108,0.89285713,0.05,0.05,16,0,16,0,0,0,16,0,0,0,7,1,0,1,6,0,1,0,0,60,11,0,2,0,0,2,2,7,1,7,1,0,0,0,61,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\DeviceUdiCarrier.java,org.dew.fhir.model.DeviceUdiCarrier,class,2,4,2,2,18,3,0,3,108,0.89285713,0.05,0.05,16,0,16,0,0,0,16,0,0,0,7,1,0,1,6,0,1,0,0,60,11,0,2,0,0,2,2,7,1,7,1,0,0,0,65,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\NutritionOrderNutrient.java,org.dew.fhir.model.NutritionOrderNutrient,class,4,6,2,4,10,2,0,3,24,0.8333333,0.071428575,0.071428575,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,2,2,3,1,3,1,0,0,0,45,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\CapabilityStatementRestResource.java,org.dew.fhir.model.CapabilityStatementRestResource,class,5,7,2,5,38,3,0,3,590,0.94444454,0.031746034,0.03809524,36,0,36,0,0,0,36,0,0,0,17,1,0,1,16,0,1,0,0,130,21,0,2,0,0,4,2,17,1,17,1,0,0,0,71,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\MedicationRequestSubstitution.java,org.dew.fhir.model.MedicationRequestSubstitution,class,3,5,2,3,12,3,0,3,39,0.84999996,0.06666667,0.06666667,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,2,2,4,1,4,1,0,0,0,61,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\MedicationRequestDispenseRequestInitialFill.java,org.dew.fhir.model.MedicationRequestDispenseRequestInitialFill,class,4,6,2,4,10,3,0,3,24,0.8333333,0.071428575,0.071428575,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,2,2,3,1,3,1,0,0,0,42,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\json\JSONTokener.java,org.dew.fhir.json.JSONTokener,class,6,10,4,6,99,1,0,32,162,0.8187501,0.07368421,0.08421053,20,3,20,0,0,0,20,0,0,0,8,1,0,8,0,0,0,0,11,330,29,9,26,3,2,15,61,73,9,46,4,0,0,0,187,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ValueSetComposeIncludeConcept.java,org.dew.fhir.model.ValueSetComposeIncludeConcept,class,3,5,2,3,11,2,0,3,21,0.75,0.26666668,0.35555556,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,38,7,0,1,0,1,5,1,4,2,4,1,0,0,0,40,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\TerminologyCapabilitiesParameter.java,org.dew.fhir.model.TerminologyCapabilitiesParameter,class,2,4,2,2,10,2,0,3,24,0.8333333,0.071428575,0.071428575,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,2,2,3,1,3,1,0,0,0,53,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\GraphDefinitionTarget.java,org.dew.fhir.model.GraphDefinitionTarget,class,4,6,2,4,16,3,0,3,81,0.8809524,0.054945055,0.054945055,14,0,14,0,0,0,14,0,0,0,6,1,0,1,5,0,1,0,0,53,10,0,2,0,0,2,2,6,1,6,1,0,0,0,57,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ActivityDefinitionDynamicValue.java,org.dew.fhir.model.ActivityDefinitionDynamicValue,class,3,5,2,3,10,3,0,3,24,0.8333333,0.071428575,0.071428575,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,2,2,3,1,3,1,0,0,0,62,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\MessageDefinitionFocus.java,org.dew.fhir.model.MessageDefinitionFocus,class,2,4,2,2,14,2,0,3,50,0.8333333,0.121212125,0.18181819,12,0,12,0,0,0,12,0,0,0,5,1,0,1,4,0,1,0,0,46,9,0,2,0,0,4,2,5,1,5,1,0,0,0,55,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ResearchStudyArm.java,org.dew.fhir.model.ResearchStudyArm,class,3,5,2,3,12,2,0,3,31,0.8,0.15555556,0.24444444,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,4,2,4,1,4,1,0,0,0,51,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\TestScriptDestination.java,org.dew.fhir.model.TestScriptDestination,class,3,5,2,3,10,2,0,3,24,0.8333333,0.071428575,0.071428575,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,2,2,3,1,3,1,0,0,0,48,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ClaimDetail.java,org.dew.fhir.model.ClaimDetail,class,8,10,2,8,30,3,0,3,354,0.93406594,0.031746034,0.031746034,28,0,28,0,0,0,28,0,0,0,13,1,0,1,12,0,1,0,0,102,17,0,2,0,0,2,2,13,1,13,1,0,0,0,78,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\CoverageEligibilityRequestDiagnosis.java,org.dew.fhir.model.CoverageEligibilityRequestDiagnosis,class,5,7,2,5,10,3,0,3,24,0.8333333,0.071428575,0.071428575,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,2,2,3,1,3,1,0,0,0,56,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\CodeSystemConceptDesignation.java,org.dew.fhir.model.CodeSystemConceptDesignation,class,3,5,2,3,11,3,0,3,17,0.725,0.31111112,0.62222224,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,38,7,0,1,0,1,6,1,4,2,4,1,0,0,0,43,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\DeviceRequest.java,org.dew.fhir.model.DeviceRequest,class,13,14,1,13,60,3,0,3,1595,0.9661328,0.01754386,0.01754386,58,0,58,0,0,0,58,0,0,0,28,1,0,1,27,0,1,0,0,208,32,0,2,0,0,4,2,29,1,28,1,0,0,0,97,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\TaskInput.java,org.dew.fhir.model.TaskInput,class,35,37,2,35,109,2,0,3,5559,0.98130804,0.009874802,0.009874802,107,0,107,0,0,0,107,0,0,0,52,1,0,1,51,0,1,0,0,378,56,0,2,0,0,3,2,53,1,52,1,0,0,0,99,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\CapabilityStatementMessagingEndpoint.java,org.dew.fhir.model.CapabilityStatementMessagingEndpoint,class,3,5,2,3,10,3,0,3,16,0.75,0.21428572,0.35714287,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,4,2,3,1,3,1,0,0,0,46,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\DocumentManifestRelated.java,org.dew.fhir.model.DocumentManifestRelated,class,5,7,2,5,10,3,0,3,16,0.75,0.21428572,0.35714287,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,4,2,3,1,3,1,0,0,0,39,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ContractTermOffer.java,org.dew.fhir.model.ContractTermOffer,class,8,10,2,8,26,3,0,3,244,0.9128788,0.057971016,0.10144927,24,0,24,0,0,0,24,0,0,0,11,1,0,1,10,0,1,0,0,88,15,0,2,0,0,5,2,11,1,11,1,0,0,0,61,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\DataRequirement.java,org.dew.fhir.model.DataRequirement,class,8,20,12,8,24,2,0,3,209,0.9,0.08695652,0.11067194,23,0,23,0,0,0,23,0,0,0,10,1,0,1,9,0,1,0,0,83,13,0,1,0,1,4,1,11,2,10,1,0,0,0,60,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Count.java,org.dew.fhir.model.Count,class,2,8,6,2,16,2,0,3,12,0.6923077,0.42307693,0.7051282,13,0,13,0,0,0,13,0,0,0,4,1,0,1,3,0,1,0,0,52,10,0,3,0,0,4,3,9,1,4,1,0,0,0,32,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\TestReportTest.java,org.dew.fhir.model.TestReportTest,class,3,5,2,3,12,2,0,3,39,0.84999996,0.06666667,0.06666667,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,2,2,4,1,4,1,0,0,0,41,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\OperationDefinition.java,org.dew.fhir.model.OperationDefinition,class,7,8,1,7,58,2,0,3,1488,0.9656082,0.016883116,0.016883116,56,0,56,0,0,0,56,0,0,0,27,1,0,1,26,0,1,0,0,201,31,0,2,0,0,3,2,28,1,27,1,0,0,0,98,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\PaymentReconciliation.java,org.dew.fhir.model.PaymentReconciliation,class,10,11,1,10,36,2,0,3,531,0.94485295,0.026737968,0.026737968,34,0,34,0,0,0,34,0,0,0,16,1,0,1,15,0,1,0,0,124,20,0,2,0,0,3,2,17,1,16,1,0,0,0,68,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ClaimResponseSubDetail1.java,org.dew.fhir.model.ClaimResponseSubDetail1,class,6,8,2,6,22,3,0,3,174,0.9111111,0.042105265,0.042105265,20,0,20,0,0,0,20,0,0,0,9,1,0,1,8,0,1,0,0,74,13,0,2,0,0,2,2,9,1,9,1,0,0,0,60,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\MedicationKnowledgeRegulatorySchedule.java,org.dew.fhir.model.MedicationKnowledgeRegulatorySchedule,class,3,5,2,3,9,3,0,3,9,0.71428573,0.2857143,0.2857143,7,0,7,0,0,0,7,0,0,0,2,1,0,1,1,0,1,0,0,28,6,0,2,0,0,3,2,3,1,2,1,0,0,0,38,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\MedicinalProductIndicationOtherTherapy.java,org.dew.fhir.model.MedicinalProductIndicationOtherTherapy,class,5,7,2,5,12,3,0,3,39,0.84999996,0.06666667,0.06666667,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,2,2,4,1,4,1,0,0,0,38,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ElementDefinitionBinding.java,org.dew.fhir.model.ElementDefinitionBinding,class,3,5,2,3,12,2,0,3,39,0.84999996,0.06666667,0.06666667,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,2,2,4,1,4,1,0,0,0,45,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\TestScriptAssert.java,org.dew.fhir.model.TestScriptAssert,class,2,5,3,2,50,2,0,3,1084,0.96014506,0.019503547,0.019503547,48,0,48,0,0,0,48,0,0,0,23,1,0,1,22,0,1,0,0,172,27,0,2,0,0,2,2,23,1,23,1,0,0,0,87,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ContractTermActionSubject.java,org.dew.fhir.model.ContractTermActionSubject,class,5,7,2,5,10,3,0,3,16,0.75,0.21428572,0.35714287,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,4,2,3,1,3,1,0,0,0,39,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\MedicationKnowledgeKinetics.java,org.dew.fhir.model.MedicationKnowledgeKinetics,class,4,6,2,4,12,3,0,3,39,0.84999996,0.06666667,0.06666667,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,2,2,4,1,4,1,0,0,0,52,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Quantity.java,org.dew.fhir.model.Quantity,class,2,75,73,2,11,3,0,3,45,0.95,0.0,0.0,10,0,10,0,0,0,10,0,0,0,2,1,0,1,1,0,1,0,0,42,6,0,1,0,1,4,1,11,2,2,1,0,0,0,39,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\EffectEvidenceSynthesisSampleSize.java,org.dew.fhir.model.EffectEvidenceSynthesisSampleSize,class,2,4,2,2,12,3,0,3,39,0.84999996,0.06666667,0.06666667,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,2,2,4,1,4,1,0,0,0,58,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ImmunizationRecommendationRecommendation.java,org.dew.fhir.model.ImmunizationRecommendationRecommendation,class,7,9,2,7,34,3,0,3,468,0.94166666,0.028225806,0.028225806,32,0,32,0,0,0,32,0,0,0,15,1,0,1,14,0,1,0,0,116,19,0,2,0,0,2,2,15,1,15,1,0,0,0,60,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ClinicalImpressionFinding.java,org.dew.fhir.model.ClinicalImpressionFinding,class,5,7,2,5,12,3,0,3,27,0.77500004,0.2,0.46666667,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,5,2,4,1,4,1,0,0,0,46,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\GoalTarget.java,org.dew.fhir.model.GoalTarget,class,7,9,2,7,26,3,0,3,256,0.92424244,0.036231883,0.036231883,24,0,24,0,0,0,24,0,0,0,11,1,0,1,10,0,1,0,0,88,15,0,2,0,0,2,2,11,1,11,1,0,0,0,49,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ContractTermSecurityLabel.java,org.dew.fhir.model.ContractTermSecurityLabel,class,4,6,2,4,14,3,0,3,54,0.85,0.09090909,0.09090909,12,0,12,0,0,0,12,0,0,0,5,1,0,1,4,0,1,0,0,46,9,0,2,0,0,3,2,5,1,5,1,0,0,0,56,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\StructureDefinition.java,org.dew.fhir.model.StructureDefinition,class,11,12,1,11,60,2,0,3,1599,0.96674865,0.016333938,0.016333938,58,0,58,0,0,0,58,0,0,0,28,1,0,1,27,0,1,0,0,207,32,0,2,0,0,2,2,28,1,28,1,0,0,0,104,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConsentPolicy.java,org.dew.fhir.model.ConsentPolicy,class,2,4,2,2,10,3,0,3,24,0.8333333,0.071428575,0.071428575,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,2,2,3,1,3,1,0,0,0,47,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\RelatedPersonCommunication.java,org.dew.fhir.model.RelatedPersonCommunication,class,3,5,2,3,10,2,0,3,24,0.8333333,0.071428575,0.071428575,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,2,2,3,1,3,1,0,0,0,45,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\MedicationDispenseSubstitution.java,org.dew.fhir.model.MedicationDispenseSubstitution,class,5,7,2,5,14,3,0,3,58,0.8666666,0.060606062,0.060606062,12,0,12,0,0,0,12,0,0,0,5,1,0,1,4,0,1,0,0,46,9,0,2,0,0,2,2,5,1,5,1,0,0,0,72,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Immunization.java,org.dew.fhir.model.Immunization,class,16,19,3,16,64,3,0,3,1833,0.96881676,0.015335801,0.015335801,62,0,62,0,0,0,62,0,0,0,30,1,0,1,29,0,1,0,0,222,34,0,2,0,0,3,2,31,1,30,1,0,0,0,105,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\MedicationAdministrationDosage.java,org.dew.fhir.model.MedicationAdministrationDosage,class,5,7,2,5,20,3,0,3,139,0.90277773,0.045751635,0.045751635,18,0,18,0,0,0,18,0,0,0,8,1,0,1,7,0,1,0,0,67,12,0,2,0,0,2,2,8,1,8,1,0,0,0,52,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\PersonCommunication.java,org.dew.fhir.model.PersonCommunication,class,3,5,2,3,10,2,0,3,24,0.8333333,0.071428575,0.071428575,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,2,2,3,1,3,1,0,0,0,46,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ValueSetComposeIncludeConceptDesignation.java,org.dew.fhir.model.ValueSetComposeIncludeConceptDesignation,class,3,6,3,3,11,2,0,3,17,0.725,0.31111112,0.62222224,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,38,7,0,1,0,1,6,1,4,2,4,1,0,0,0,46,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\PatientCommunication.java,org.dew.fhir.model.PatientCommunication,class,3,5,2,3,10,2,0,3,10,0.7083333,0.32142857,0.53571427,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,4,2,3,1,3,1,0,0,0,47,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\PersonLink.java,org.dew.fhir.model.PersonLink,class,4,6,2,4,10,2,0,3,24,0.8333333,0.071428575,0.071428575,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,2,2,3,1,3,1,0,0,0,37,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ConditionEvidence.java,org.dew.fhir.model.ConditionEvidence,class,5,7,2,5,10,3,0,3,24,0.8333333,0.071428575,0.071428575,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,2,2,3,1,3,1,0,0,0,45,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ClaimResponseSubDetail.java,org.dew.fhir.model.ClaimResponseSubDetail,class,3,5,2,3,12,3,0,3,39,0.84999996,0.06666667,0.06666667,10,0,10,0,0,0,10,0,0,0,4,1,0,1,3,0,1,0,0,39,8,0,2,0,0,2,2,4,1,4,1,0,0,0,44,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Slot.java,org.dew.fhir.model.Slot,class,6,8,2,6,28,2,0,3,303,0.92948717,0.033846155,0.033846155,26,0,26,0,0,0,26,0,0,0,12,1,0,1,11,0,1,0,0,96,16,0,2,0,0,3,2,13,1,12,1,0,0,0,62,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\SpecimenDefinitionContainer.java,org.dew.fhir.model.SpecimenDefinitionContainer,class,5,7,2,5,24,2,0,3,213,0.9181819,0.038961038,0.038961038,22,0,22,0,0,0,22,0,0,0,10,1,0,1,9,0,1,0,0,81,14,0,2,0,0,2,2,10,1,10,1,0,0,0,53,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\BiologicallyDerivedProductProcessing.java,org.dew.fhir.model.BiologicallyDerivedProductProcessing,class,6,8,2,6,16,3,0,3,81,0.8809524,0.054945055,0.054945055,14,0,14,0,0,0,14,0,0,0,6,1,0,1,5,0,1,0,0,53,10,0,2,0,0,2,2,6,1,6,1,0,0,0,57,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\MedicationKnowledgeAdministrationGuidelines.java,org.dew.fhir.model.MedicationKnowledgeAdministrationGuidelines,class,7,9,2,7,14,3,0,3,50,0.8333333,0.121212125,0.18181819,12,0,12,0,0,0,12,0,0,0,5,1,0,1,4,0,1,0,0,46,9,0,2,0,0,4,2,5,1,5,1,0,0,0,43,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\VerificationResultAttestation.java,org.dew.fhir.model.VerificationResultAttestation,class,6,8,2,6,22,2,0,3,174,0.9111111,0.042105265,0.042105265,20,0,20,0,0,0,20,0,0,0,9,1,0,1,8,0,1,0,0,74,13,0,2,0,0,2,2,9,1,9,1,0,0,0,56,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Observation.java,org.dew.fhir.model.Observation,class,16,21,5,16,80,2,0,3,2925,0.97469634,0.012987013,0.012987013,78,0,78,0,0,0,78,0,0,0,38,1,0,1,37,0,1,0,0,278,42,0,2,0,0,5,2,39,1,38,1,0,0,0,102,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Meta.java,org.dew.fhir.model.Meta,class,3,11,8,3,19,2,0,3,101,0.8492064,0.16993465,0.20915033,18,0,18,0,0,0,18,0,0,0,7,1,0,1,6,0,1,0,0,66,10,0,1,0,1,4,1,10,2,7,1,0,0,0,69,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Coding.java,org.dew.fhir.model.Coding,class,2,50,48,2,21,2,0,3,40,0.7333333,0.39473686,0.80526316,20,0,20,0,0,0,20,0,0,0,6,1,0,1,5,0,1,0,0,85,9,0,1,0,1,7,1,27,2,6,1,0,0,0,43,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\AdverseEventSuspectEntity.java,org.dew.fhir.model.AdverseEventSuspectEntity,class,5,7,2,5,10,3,0,3,20,0.7916667,0.14285715,0.14285715,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,3,2,3,1,3,1,0,0,0,43,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\ContractFriendly.java,org.dew.fhir.model.ContractFriendly,class,5,7,2,5,10,3,0,3,16,0.75,0.21428572,0.35714287,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,4,2,3,1,3,1,0,0,0,64,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\PlanDefinitionActionCondition.java,org.dew.fhir.model.PlanDefinitionActionCondition,class,3,5,2,3,10,2,0,3,16,0.75,0.21428572,0.35714287,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,32,7,0,2,0,0,4,2,3,1,3,1,0,0,0,44,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\BundleEntrySearch.java,org.dew.fhir.model.BundleEntrySearch,class,2,4,2,2,9,3,0,3,6,0.6666667,0.39285713,0.53571427,8,0,8,0,0,0,8,0,0,0,3,1,0,1,2,0,1,0,0,31,6,0,1,0,1,5,1,3,2,3,1,0,0,0,42,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\GuidanceResponse.java,org.dew.fhir.model.GuidanceResponse,class,12,13,1,12,41,3,0,3,703,0.95014244,0.025641026,0.025641026,39,0,39,0,0,0,39,0,0,0,18,1,0,1,17,0,1,0,0,142,22,0,2,0,0,4,2,21,1,18,1,0,0,0,83,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\GraphDefinitionCompartment.java,org.dew.fhir.model.GraphDefinitionCompartment,class,2,4,2,2,16,3,0,3,81,0.8809524,0.054945055,0.054945055,14,0,14,0,0,0,14,0,0,0,6,1,0,1,5,0,1,0,0,53,10,0,2,0,0,2,2,6,1,6,1,0,0,0,56,1,0
C:\projects\wfhir\src\main\java\org\dew\fhir\model\Media.java,org.dew.fhir.model.Media,class,10,12,2,10,52,3,0,3,1179,0.96166635,0.01877551,0.01877551,50,0,50,0,0,0,50,0,0,0,24,1,0,1,23,0,1,0,0,180,28,0,2,0,0,3,2,25,1,24,1,0,0,0,95,1,0
